task_i,task_j,S_ij_km
74,105,3.923139
74,106,-0.471533
74,107,-0.957871
74,108,3.808325
74,109,6.380977
74,110,2.518939
74,111,0.166335
74,112,5.125984
74,113,2.422714
74,114,7.071998
74,115,0.554142
74,116,3.415548
74,117,0.232835
74,118,-3.494209
74,119,-2.180853
74,120,0.357084
74,121,-3.66402
74,122,2.343178
74,123,-0.79949
74,124,11.094803
74,125,0.405041
74,126,-0.679437
74,127,1.17443
74,128,-0.118818
74,129,-3.046971
74,130,3.316481
74,131,1.99702
74,132,1.798695
74,133,-0.032018
74,134,-4.035036
74,135,-1.666259
74,136,12.854631
74,137,8.532881
74,138,3.747403
74,139,-1.188855
74,140,-0.543203
74,141,-0.631729
74,142,0.987024
74,143,1.999432
74,144,-0.146835
74,145,10.769222
74,146,0.374882
74,147,0.137513
74,148,0.867631
74,149,1.643755
74,150,8.427079
74,151,-0.27256
74,152,4.928667
74,153,2.444956
74,154,-0.021893
74,155,-1.912037
74,156,3.564774
74,157,2.615884
74,158,3.917676
74,159,0.430553
74,160,1.781367
74,161,5.553413
74,162,-0.394563
74,163,6.142228
74,164,0.106008
74,165,5.294997
74,166,8.688054
74,167,-2.354038
74,168,0.0997
74,169,0.36572
74,170,2.621262
74,171,-0.420847
74,172,2.686575
74,173,2.456972
74,174,8.056753
74,175,0.568072
74,176,-0.754016
74,177,-1.583722
74,178,-1.757805
74,179,-0.045835
74,180,-0.794794
74,181,2.341923
74,182,2.69565
74,183,1.023959
74,184,3.812391
74,185,2.884982
74,186,2.169064
74,187,0.609669
74,188,-0.551096
74,189,2.591328
74,190,4.636117
74,191,4.48996
74,192,-0.466335
74,193,-2.189594
74,194,-0.525612
74,195,0.336671
74,196,-1.196551
74,197,-0.575407
74,198,0.099598
74,199,3.955691
74,200,-2.483902
75,76,-0.800568
75,77,1.186477
75,78,-0.725764
75,79,-2.505294
75,80,-3.356331
75,81,-0.349599
75,82,-0.397058
75,83,0.247034
75,84,-1.09666
75,85,1.701531
75,86,-2.490285
75,87,6.032517
75,88,-3.832262
75,89,4.17787
75,90,-2.40397
75,91,-3.351778
75,92,-3.045017
75,93,2.79059
75,94,-0.824305
75,95,-2.974003
75,96,-3.341247
75,97,-2.704747
75,98,-1.513638
75,99,3.639331
75,100,-0.635629
75,101,-2.114721
75,102,-0.639291
75,103,-3.883875
75,104,1.011572
75,105,-3.654194
75,106,3.057254
75,107,-4.791907
75,108,1.02495
75,109,-0.948974
75,110,-1.467659
75,111,-1.442557
75,112,0.137393
75,113,3.233691
75,114,-2.263845
75,115,-1.67032
75,116,-6.662102
75,117,2.43064
75,118,0.349795
75,119,3.959918
75,120,4.603275
75,121,2.382441
75,122,-1.232881
75,123,6.532304
75,124,-1.346473
75,125,-0.163689
75,126,1.654943
75,127,-1.611254
75,128,2.293979
75,129,1.114838
75,130,-5.680156
75,131,1.300233
75,132,0.115147
75,133,3.528777
75,134,0.726761
75,135,2.199159
75,136,-2.443858
75,137,-0.439094
75,138,-1.702218
75,139,0.800415
75,140,-2.424603
75,141,-1.081682
75,142,-5.986107
75,143,-1.430363
75,144,-2.438481
75,145,-0.038194
75,146,-6.304204
75,147,2.370192
75,148,-6.47456
75,149,-2.273694
75,150,-3.877436
75,151,4.09335
75,152,-4.450575
75,153,-0.058322
75,154,-0.957686
75,155,3.991199
75,156,0.170013
75,157,1.211492
75,158,-1.186539
75,159,1.309692
75,160,-4.120515
75,161,-3.002225
75,162,-3.070251
75,163,-1.948515
75,164,3.369812
75,165,-1.037446
75,166,-2.052198
75,167,3.690659
75,168,-0.101417
75,169,-0.168392
75,170,-2.202606
75,171,-0.620614
75,172,-0.351423
75,173,-2.808368
75,174,-0.594138
75,175,-1.37802
75,176,6.230644
75,177,7.096252
75,178,6.800266
75,179,-2.364012
75,180,1.475413
75,181,-0.103788
75,182,2.086047
75,183,-3.425324
75,184,-2.001265
75,185,-6.535334
75,186,0.854356
75,187,2.708318
75,188,-1.353787
75,189,-0.489749
75,190,0.675016
75,191,-1.741126
75,192,4.637304
75,193,3.171387
75,194,-0.11852
75,195,0.736495
75,196,1.600828
75,197,7.580507
75,198,2.148849
75,199,-0.704986
75,200,-3.120563
76,77,2.625384
76,78,-0.249656
76,79,-0.835425
76,80,-1.695582
76,81,2.799049
76,82,0.260878
76,83,0.122691
76,84,-1.04393
76,85,-0.903484
76,86,-5.263643
76,87,1.249741
76,88,-4.097169
76,89,2.226848
76,90,-4.490503
76,91,-0.885467
76,92,-9.696979
76,93,1.664422
76,94,-4.67747
76,95,-0.380902
76,96,-1.348416
76,97,-2.721779
76,98,0.800103
76,99,-2.571276
76,100,0.688814
76,101,0.092806
76,102,1.908966
76,103,-3.345936
76,104,2.393228
76,105,-3.339917
76,106,-4.78128
76,107,-5.394872
76,108,-1.552918
76,109,-0.864242
76,110,-3.123198
76,111,-1.92263
76,112,-0.41668
76,113,-6.015112
76,114,-0.059157
76,115,-1.615616
76,116,-8.423908
76,117,-0.426784
76,118,-7.628412
76,119,-0.903467
76,120,-1.981925
76,121,-5.856107
76,122,-3.393322
76,123,2.662296
76,124,0.369358
76,125,-2.524586
76,126,-3.779398
76,127,-2.441693
76,128,-3.209788
76,129,-3.725713
76,130,-4.721708
76,131,1.878803
76,132,-0.104165
76,133,0.287818
76,134,-6.321074
76,135,0.776793
76,136,-0.010359
76,137,-0.955195
76,138,-0.226962
76,139,-3.963723
76,140,-7.643688
76,141,-7.826792
76,142,-9.539877
76,143,-4.118038
76,144,-6.10062
76,145,-0.36185
76,146,-10.41114
76,147,1.838684
76,148,-8.558933
76,149,-4.046287
76,150,-1.955637
76,151,2.350824
76,152,-2.37588
76,153,0.698297
76,154,-3.376951
76,155,1.176213
76,156,0.207772
76,157,-3.11711
76,158,-3.419227
76,159,0.625324
76,160,-3.232967
76,161,-3.719465
76,162,-4.42295
76,163,-0.06693
76,164,-3.429507
76,165,-4.618096
76,166,-0.923837
76,167,-3.632394
76,168,-0.27997
76,169,2.13084
76,170,-4.00895
76,171,2.127251
76,172,-1.533877
76,173,-5.16978
76,174,0.770128
76,175,-4.119963
76,176,0.695708
76,177,-1.037851
76,178,-0.836693
76,179,-4.286841
76,180,-3.646982
76,181,-1.752537
76,182,-2.615315
76,183,-6.12777
76,184,-2.143034
76,185,-6.111376
76,186,0.546423
76,187,2.375021
76,188,-5.795154
76,189,0.486927
76,190,1.346243
76,191,0.237478
76,192,-2.887152
76,193,-0.802366
76,194,-1.153691
76,195,-2.686356
76,196,-1.628639
76,197,-0.57679
76,198,-2.482252
76,199,-1.470866
76,200,0.13951
77,78,4.360761
77,79,2.833691
77,80,3.05784
77,81,0.112096
77,82,5.417408
77,83,0.821586
77,84,0.815827
77,85,6.379527
77,86,-2.769943
77,87,0.541537
77,88,-2.278654
77,89,1.765406
77,90,0.93367
77,91,2.19958
77,92,-7.109568
77,93,-0.173764
77,94,-3.440329
77,95,-1.443805
77,96,0.996922
77,97,1.435589
77,98,3.230007
77,99,1.156371
77,100,2.352031
77,101,3.121903
77,102,-0.093221
77,103,-1.397953
77,104,0.009869
77,105,-1.579875
77,106,-1.400807
77,107,-0.626804
77,108,5.243798
77,109,5.127959
77,110,-2.357758
77,111,1.883439
77,112,2.677504
77,113,-1.46004
77,114,1.461614
77,115,2.138589
77,116,-5.222596
77,117,3.284213
77,118,-5.5661
77,119,-0.427817
77,120,2.34511
77,121,-4.446867
77,122,-1.061993
77,123,0.53602
77,124,3.264612
77,125,-1.812272
77,126,-2.030126
77,127,3.110896
77,128,0.276321
77,129,-3.312749
77,130,-0.872261
77,131,-0.194759
77,132,-0.376469
77,133,2.570403
77,134,-4.916906
77,135,2.042721
77,136,2.425628
77,137,4.192688
77,138,2.735002
77,139,-2.399408
77,140,-4.368937
77,141,-4.771799
77,142,-5.245486
77,143,0.830171
77,144,-0.56206
77,145,5.230123
77,146,-6.92338
77,147,0.546331
77,148,-4.710859
77,149,-2.574292
77,150,0.965694
77,151,1.348442
77,152,1.085237
77,153,0.742744
77,154,0.6724
77,155,1.201187
77,156,-0.806026
77,157,2.164407
77,158,2.01534
77,159,-0.418436
77,160,1.610021
77,161,-1.264934
77,162,0.649596
77,163,5.758599
77,164,0.587092
77,165,-0.722968
77,166,2.77559
77,167,-1.945245
77,168,2.768846
77,169,-0.284475
77,170,-3.234977
77,171,-0.349363
77,172,-1.303707
77,173,-0.952924
77,174,3.087667
77,175,-2.885726
77,176,0.23308
77,177,0.684941
77,178,-0.104588
77,179,1.000786
77,180,-3.295262
77,181,0.130726
77,182,3.941268
77,183,-3.534879
77,184,-1.471179
77,185,-2.699824
77,186,-0.782459
77,187,0.467379
77,188,-5.069501
77,189,-0.143411
77,190,-0.486234
77,191,4.162791
77,192,0.39891
77,193,-0.940385
77,194,1.17051
77,195,2.910365
77,196,0.706503
77,197,2.3692
77,198,1.444671
77,199,4.477931
77,200,-1.365269
78,79,-0.260599
78,80,-0.469171
78,81,2.802136
78,82,-0.043721
78,83,6.606073
78,84,0.235274
78,85,1.284065
78,86,3.759826
78,87,9.110796
78,88,1.013387
78,89,5.399068
78,90,3.569394
78,91,-0.582357
78,92,-2.620462
78,93,6.923477
78,94,4.818179
78,95,-2.682954
78,96,-0.085851
78,97,0.163079
78,98,0.140111
78,99,2.851625
78,100,0.10116
78,101,-0.20831
78,102,4.283375
78,103,1.298862
78,104,4.669781
78,105,1.642169
78,106,1.187187
78,107,1.704322
78,108,1.61776
78,109,0.180469
78,110,2.522306
78,111,2.38392
78,112,-0.396403
78,113,-0.610919
78,114,0.331208
78,115,0.798707
78,116,-0.682082
78,117,5.299155
78,118,-3.244917
78,119,2.383878
78,120,2.793044
78,121,-1.08052
78,122,-0.07716
78,123,9.095148
78,124,0.067999
78,125,0.664141
78,126,5.290216
78,127,1.811851
78,128,1.463829
78,129,-0.535059
78,130,-1.280736
78,131,4.062938
78,132,1.215151
78,133,7.513593
78,134,-2.197195
78,135,1.793346
78,136,-0.043714
78,137,-0.006817
78,138,-0.089688
78,139,2.701911
78,140,0.216951
78,141,-1.946585
78,142,0.196097
78,143,1.156161
78,144,3.534482
78,145,-0.002843
78,146,-0.867336
78,147,7.129225
78,148,-0.605429
78,149,2.589735
78,150,-0.509474
78,151,8.335604
78,152,-0.978267
78,153,0.447197
78,154,5.702441
78,155,2.998813
78,156,3.979744
78,157,1.079544
78,158,0.790802
78,159,3.677598
78,160,-0.205228
78,161,0.413789
78,162,3.505577
78,163,-0.693426
78,164,3.443429
78,165,-0.438429
78,166,-0.102834
78,167,0.702069
78,168,2.077953
78,169,0.098796
78,170,3.489771
78,171,0.154376
78,172,1.614082
78,173,0.30719
78,174,0.179062
78,175,2.558704
78,176,9.110883
78,177,3.421852
78,178,4.535507
78,179,4.045453
78,180,5.49897
78,181,-0.53287
78,182,2.693744
78,183,0.510903
78,184,3.143242
78,185,-1.194554
78,186,3.303297
78,187,8.989582
78,188,3.46149
78,189,3.229153
78,190,4.904304
78,191,-0.340807
78,192,1.362171
78,193,2.151411
78,194,1.287654
78,195,6.222776
78,196,0.40402
78,197,4.406374
78,198,3.738519
78,199,0.563127
78,200,-2.053186
79,80,0.067034
79,81,1.348182
79,82,-0.041054
79,83,7.733349
79,84,-0.588241
79,85,1.081831
79,86,3.97108
79,87,5.718919
79,88,1.72829
79,89,2.97667
79,90,3.53139
79,91,0.011712
79,92,-4.467621
79,93,5.370575
79,94,3.506569
79,95,-4.674314
79,96,0.490475
79,97,0.406827
79,98,0.156094
79,99,1.817889
79,100,-0.484759
79,101,-0.000914
79,102,3.968197
79,103,2.656202
79,104,4.068938
79,105,3.003942
79,106,-0.3483
79,107,3.919711
79,108,1.396163
79,109,0.241851
79,110,1.62064
79,111,2.658629
79,112,-1.542427
79,113,-1.940461
79,114,0.492622
79,115,1.023161
79,116,0.750796
79,117,4.501991
79,118,-5.452184
79,119,-0.449466
79,120,1.983193
79,121,-3.533293
79,122,-1.256164
79,123,5.763055
79,124,-0.097215
79,125,-1.201045
79,126,3.686166
79,127,1.949266
79,128,0.250924
79,129,-3.142769
79,130,-0.231802
79,131,2.556388
79,132,-0.48391
79,133,6.112043
79,134,-4.601061
79,135,-0.337141
79,136,0.280482
79,137,-0.407883
79,138,-0.089366
79,139,0.774714
79,140,-1.200548
79,141,-3.655316
79,142,-0.677212
79,143,0.789099
79,144,4.010769
79,145,-0.336609
79,146,-1.988092
79,147,5.207812
79,148,-0.115335
79,149,2.264798
79,150,0.182588
79,151,5.844759
79,152,-0.129137
79,153,-1.155961
79,154,6.342509
79,155,0.234217
79,156,3.322141
79,157,0.435493
79,158,0.541338
79,159,1.805391
79,160,0.475301
79,161,0.174368
79,162,5.333546
79,163,-0.272934
79,164,2.380484
79,165,-1.473812
79,166,-0.042511
79,167,-1.606384
79,168,1.824453
79,169,-2.077281
79,170,4.565971
79,171,-2.106883
79,172,0.09765
79,173,-0.105973
79,174,-0.38304
79,175,1.198565
79,176,5.86134
79,177,0.909615
79,178,1.614385
79,179,4.668139
79,180,3.788304
79,181,-2.231671
79,182,2.181343
79,183,-0.387062
79,184,4.012581
79,185,0.402021
79,186,1.651164
79,187,8.850273
79,188,2.081219
79,189,2.836895
79,190,4.679448
79,191,-0.0075
79,192,-0.195425
79,193,-0.671036
79,194,0.784394
79,195,5.487689
79,196,-1.409811
79,197,3.265987
79,198,3.025004
79,199,0.556976
79,200,-3.837134
80,81,0.965918
80,82,0.180781
80,83,5.150405
80,84,-1.240257
80,85,-0.045128
80,86,0.14761
80,87,1.558173
80,88,1.670064
80,89,0.264342
80,90,0.493352
80,91,0.710081
80,92,-7.734006
80,93,3.400178
80,94,-0.65819
80,95,-5.324214
80,96,1.657346
80,97,-0.25573
80,98,0.732748
80,99,-0.627272
80,100,-0.376718
80,101,0.165624
80,102,5.062142
80,103,4.733716
80,104,5.466882
80,105,4.623203
80,106,-3.186865
80,107,1.592908
80,108,-0.028974
80,109,-0.21036
80,110,-0.291711
80,111,1.318281
80,112,-2.007535
80,113,-4.541691
80,114,1.108095
80,115,0.268874
80,116,-2.14293
80,117,1.736107
80,118,-8.044233
80,119,-2.840567
80,120,-0.203236
80,121,-6.392231
80,122,-2.725828
80,123,1.521299
80,124,-0.040634
80,125,-2.96346
80,126,-0.369272
80,127,0.554621
80,128,-1.945637
80,129,-5.476645
80,130,0.360247
80,131,2.033424
80,132,-1.521912
80,133,2.494676
80,134,-7.178794
80,135,-2.174389
80,136,1.127232
80,137,-0.92381
80,138,-0.164794
80,139,-2.219021
80,140,-4.425175
80,141,-6.425588
80,142,-4.311389
80,143,-1.058095
80,144,-0.153094
80,145,-0.609316
80,146,-5.726405
80,147,2.76016
80,148,-2.939784
80,149,0.074459
80,150,1.107491
80,151,2.349988
80,152,0.729955
80,153,-1.782158
80,154,2.616239
80,155,-2.067925
80,156,2.982441
80,157,-1.334292
80,158,-0.947824
80,159,0.378021
80,160,0.150575
80,161,-0.761328
80,162,1.866565
80,163,0.042245
80,164,-0.586831
80,165,-3.240525
80,166,-0.182513
80,167,-4.218066
80,168,0.397113
80,169,-2.304923
80,170,1.423058
80,171,-2.545987
80,172,-1.312127
80,173,-1.924627
80,174,-0.315407
80,175,-1.391445
80,176,1.515808
80,177,-1.934857
80,178,-1.580943
80,179,1.402832
80,180,-0.677836
80,181,-3.398589
80,182,-0.079439
80,183,-2.751734
80,184,4.59732
80,185,1.718013
80,186,0.466162
80,187,5.430553
80,188,-2.294186
80,189,3.146711
80,190,6.237024
80,191,0.395181
80,192,-2.516542
80,193,-2.972547
80,194,-0.704997
80,195,1.861791
80,196,-3.018676
80,197,0.089722
80,198,0.560884
80,199,-0.248664
80,200,-4.233295
81,82,5.291609
81,83,0.086431
81,84,-0.358247
81,85,3.31072
81,86,-4.116886
81,87,-0.688067
81,88,-3.292404
81,89,0.301066
81,90,-1.790806
81,91,1.411321
81,92,-8.946769
81,93,-0.726812
81,94,-4.705924
81,95,-0.561456
81,96,0.378836
81,97,-0.203241
81,98,3.120095
81,99,-0.500488
81,100,3.672575
81,101,2.192914
81,102,-0.024993
81,103,-2.054185
81,104,0.233746
81,105,-2.239286
81,106,-3.220977
81,107,-2.945898
81,108,2.09442
81,109,2.624845
81,110,-3.439578
81,111,0.769189
81,112,1.890481
81,113,-3.658216
81,114,1.16911
81,115,1.11736
81,116,-6.850065
81,117,1.4566
81,118,-7.269483
81,119,-1.857679
81,120,0.667638
81,121,-6.030183
81,122,-2.648308
81,123,-0.720992
81,124,2.264549
81,125,-3.15863
81,126,-3.421555
81,127,0.390675
81,128,-1.439652
81,129,-4.799386
81,130,-2.374603
81,131,-0.466839
81,132,-1.30266
81,133,1.028105
81,134,-6.504394
81,135,0.523302
81,136,2.010473
81,137,1.976828
81,138,1.880097
81,139,-3.821969
81,140,-6.228945
81,141,-6.700645
81,142,-7.393178
81,143,-1.440682
81,144,-3.289734
81,145,3.52138
81,146,-8.849489
81,147,-0.216417
81,148,-6.566242
81,149,-3.692435
81,150,0.070948
81,151,0.165953
81,152,0.024645
81,153,0.087475
81,154,-0.811552
81,155,-0.295958
81,156,-1.246139
81,157,-0.161616
81,158,-0.508681
81,159,-1.127419
81,160,-0.642119
81,161,-2.650296
81,162,-1.857078
81,163,5.367799
81,164,-1.220742
81,165,-2.840118
81,166,1.213766
81,167,-3.48094
81,168,1.477256
81,169,0.953014
81,170,-4.200356
81,171,0.444418
81,172,-2.406262
81,173,-2.97377
81,174,3.138163
81,175,-4.133329
81,176,-0.993407
81,177,-0.721566
81,178,-1.532337
81,179,-1.567252
81,180,-4.546558
81,181,-1.516334
81,182,0.845805
81,183,-5.088665
81,184,-2.022099
81,185,-4.000638
81,186,-1.468029
81,187,-0.109836
81,188,-6.384431
81,189,-0.238598
81,190,-0.573925
81,191,4.486676
81,192,-1.220942
81,193,-2.331812
81,194,-0.004773
81,195,0.068131
81,196,-0.714357
81,197,0.940498
81,198,-0.125401
81,199,1.878261
81,200,-0.112232
82,83,8.783687
82,84,0.249949
82,85,1.291924
82,86,4.369128
82,87,8.706124
82,88,1.828805
82,89,7.526827
82,90,4.074222
82,91,-0.147769
82,92,-3.37575
82,93,7.930446
82,94,4.463198
82,95,0.378963
82,96,0.428354
82,97,0.40602
82,98,0.357038
82,99,2.190996
82,100,0.18589
82,101,-0.013971
82,102,6.774984
82,103,2.251898
82,104,6.191786
82,105,2.628261
82,106,0.388568
82,107,3.52047
82,108,1.695079
82,109,0.27315
82,110,2.886693
82,111,2.94676
82,112,-0.398135
82,113,-1.402543
82,114,0.664456
82,115,1.102032
82,116,0.385709
82,117,5.713114
82,118,-3.662203
82,119,2.200494
82,120,2.217323
82,121,-1.474324
82,122,-0.271069
82,123,10.056748
82,124,0.14975
82,125,0.730953
82,126,4.505386
82,127,2.304313
82,128,0.848199
82,129,-0.388296
82,130,-0.53013
82,131,5.025365
82,132,1.624928
82,133,7.938218
82,134,-2.480566
82,135,2.94045
82,136,0.300968
82,137,-0.144657
82,138,0.007633
82,139,2.065343
82,140,-0.630342
82,141,-2.643497
82,142,-0.569038
82,143,0.921719
82,144,3.751533
82,145,-0.117864
82,146,-1.683272
82,147,8.119456
82,148,0.003346
82,149,3.017595
82,150,0.000637
82,151,10.017631
82,152,-0.367307
82,153,0.833065
82,154,6.430617
82,155,4.140138
82,156,4.999336
82,157,0.631182
82,158,0.649488
82,159,4.054058
82,160,0.681717
82,161,0.592922
82,162,5.227937
82,163,-0.17051
82,164,2.653508
82,165,-0.872319
82,166,0.006878
82,167,0.206731
82,168,2.72906
82,169,1.436124
82,170,4.723122
82,171,1.473866
82,172,1.931962
82,173,0.087798
82,174,0.275899
82,175,2.42377
82,176,8.443292
82,177,2.713075
82,178,3.917806
82,179,5.011081
82,180,5.26521
82,181,-0.419142
82,182,2.473944
82,183,0.259114
82,184,4.174888
82,185,-0.189016
82,186,4.133847
82,187,11.290795
82,188,3.33505
82,189,3.837451
82,190,6.472384
82,191,-0.076898
82,192,0.683144
82,193,2.31872
82,194,1.20401
82,195,6.008502
82,196,0.056591
82,197,3.907543
82,198,3.204061
82,199,0.635037
82,200,0.393071
83,84,1.968206
83,85,5.00819
83,86,-1.136901
83,87,-1.264266
83,88,1.835712
83,89,-0.882898
83,90,1.697082
83,91,6.597533
83,92,-5.92046
83,93,-0.225383
83,94,-2.245056
83,95,-3.379054
83,96,6.972226
83,97,1.613047
83,98,8.839111
83,99,-0.405852
83,100,2.593893
83,101,5.754913
83,102,0.249615
83,103,2.063015
83,104,2.041589
83,105,1.856672
83,106,-1.81743
83,107,-0.11859
83,108,5.288665
83,109,7.956311
83,110,-0.398123
83,111,0.433869
83,112,2.857577
83,113,-0.371295
83,114,5.178625
83,115,0.791435
83,116,-0.75091
83,117,0.723749
83,118,-5.968184
83,119,-2.808597
83,120,0.279647
83,121,-5.486229
83,122,-0.095168
83,123,-1.375965
83,124,7.391498
83,125,-1.751587
83,126,-2.06948
83,127,2.02766
83,128,-0.853525
83,129,-4.689046
83,130,3.951173
83,131,0.532849
83,132,-0.094644
83,133,0.226865
83,134,-5.934961
83,135,-1.486015
83,136,8.619091
83,137,5.87784
83,138,3.485627
83,139,-2.669879
83,140,-2.864399
83,141,-3.75801
83,142,-1.240771
83,143,2.28081
83,144,0.943208
83,145,7.355156
83,146,-3.656624
83,147,-0.400831
83,148,-0.684146
83,149,-0.653518
83,150,6.617953
83,151,-0.505216
83,152,5.113175
83,153,0.838924
83,154,0.040583
83,155,-1.992139
83,156,1.079363
83,157,2.473679
83,158,5.024654
